lon,lat,owner,watershed,type,form
-71.09483174030,42.41924430490,,IN-1844,STORM WATER INLET,
-71.09466603290,42.41974284810,,IN-1840,STORM WATER INLET,
-71.09474709290,42.41976122630,,IN-1841,STORM WATER INLET,
-71.09449715400,42.42079169940,,IN-1838,STORM WATER INLET,
-71.09457949990,42.42080624260,,IN-1839,STORM WATER INLET,
-71.09133948950,42.42556335510,,IN-1606,STORM WATER INLET,
-71.09120468360,42.42604273740,,IN-1602,STORM WATER INLET,
-71.09129011960,42.42609243700,,IN-1603,STORM WATER INLET,
-71.09119219050,42.42621835370,,IN-1601,STORM WATER INLET,
-71.09127459570,42.42630323250,,IN-1599,STORM WATER INLET,
-71.08977728700,42.42600820510,,IN-1596,STORM WATER INLET,
-71.08974899290,42.42616506080,,IN-1595,STORM WATER INLET,
-71.08958250770,42.42624769970,,IN-1594,STORM WATER INLET,
-71.08956264520,42.42660903240,,IN-1593,STORM WATER INLET,
-71.08964804000,42.42665600980,,IN-1592,STORM WATER INLET,
-71.08827087920,42.44079955110,,IN-1417,STORM WATER INLET,
-71.08839541180,42.44085475440,,IN-1418,STORM WATER INLET,
-71.08816818560,42.44111755230,,IN-1416,STORM WATER INLET,
-71.08827665080,42.44112416460,,IN-1415,STORM WATER INLET,
-71.09705436390,42.42549638180,,IN-1622,STORM WATER INLET,
-71.09714205740,42.42550651070,,IN-1621,STORM WATER INLET,
-71.09689115590,42.42602506110,,IN-1620,STORM WATER INLET,
-71.09688796420,42.42603068470,,IN-1619,STORM WATER INLET,
-71.09692349420,42.42613706220,,IN-1618,STORM WATER INLET,
-71.09692115190,42.42614249980,,IN-1617,STORM WATER INLET,
-71.09607471500,42.42826048480,,IN-1571,STORM WATER INLET,
-71.09617701360,42.42829940950,,IN-1572,STORM WATER INLET,
-71.09575518640,42.42907808410,,IN-1568,STORM WATER INLET,
-71.09564548340,42.42915501710,,IN-1569,STORM WATER INLET,
-71.09572749740,42.42918804710,,IN-1567,STORM WATER INLET,
-71.07730245740,42.40819175220,,IN-2304,STORM WATER INLET,
-71.07948487940,42.40864745530,,IN-2302,STORM WATER INLET,
-71.07942338590,42.40869701520,,IN-2301,STORM WATER INLET,
-71.08004029980,42.40875856550,,IN-2300,STORM WATER INLET,
-71.08001932270,42.40881565760,,IN-2299,STORM WATER INLET,
-71.07731662050,42.41117017100,,IN-2282,STORM WATER INLET,
-71.07714359390,42.41120948630,,IN-2283,STORM WATER INLET,
-71.07740653660,42.41125564590,,IN-2281,STORM WATER INLET,
-71.07823346470,42.41135209010,,IN-2279,STORM WATER INLET,
-71.07820615610,42.41141403000,,IN-2280,STORM WATER INLET,
-71.08049087210,42.41180065230,,IN-2201,STORM WATER INLET,
-71.08047232620,42.41186403270,,IN-2202,STORM WATER INLET,
-71.08109939030,42.41192165120,,IN-2191,STORM WATER INLET,
-71.08107575170,42.41198436590,,IN-2190,STORM WATER INLET,
-71.08172210010,42.41210904630,,IN-2186,STORM WATER INLET,
-71.08120330910,42.41210986160,,IN-2187,STORM WATER INLET,
-71.08170307140,42.41217323360,,IN-2185,STORM WATER INLET,
-71.08250764140,42.41224506820,,IN-2184,STORM WATER INLET,
-71.08247859180,42.41230831540,,IN-2183,STORM WATER INLET,
-71.08378613940,42.41246991180,,IN-2178,STORM WATER INLET,
-71.11255305980,42.40790149050,,IN-3744,STORM WATER INLET,
-71.11284797940,42.40826725020,,IN-3920,STORM WATER INLET,
-71.11341521040,42.41348978600,,IN-2794,STORM WATER INLET,
-71.11341307130,42.41354614150,,IN-2795,STORM WATER INLET,
-71.10965914710,42.41835420590,,IN-110,STORM WATER INLET,
-71.10958801310,42.41840538210,,IN-111,STORM WATER INLET,
-71.10942498380,42.41842746740,,IN-112,STORM WATER INLET,
-71.10921331340,42.41887002750,,IN-2975,STORM WATER INLET,
-71.10932258510,42.41888401960,,IN-2974,STORM WATER INLET,
-71.10897631650,42.41930643160,,IN-2973,STORM WATER INLET,
-71.10905668370,42.41937137310,,IN-2972,STORM WATER INLET,
-71.10869903640,42.41980851100,,IN-2970,STORM WATER INLET,
-71.10880953440,42.41985470150,,IN-2971,STORM WATER INLET,
-71.10846605320,42.42023155400,,IN-2968,STORM WATER INLET,
-71.10860209100,42.42025794630,,IN-2969,STORM WATER INLET,
-71.10819080520,42.42103661120,,IN-2967,STORM WATER INLET,
-71.10801872880,42.42108020010,,IN-2966,STORM WATER INLET,
-71.10762834810,42.42182738310,,IN-423,STORM WATER INLET,
-71.10771381850,42.42195333200,,IN-424,STORM WATER INLET,
-71.10737611700,42.42232092980,,IN-2965,STORM WATER INLET,
-71.10750653570,42.42234767060,,IN-1086,STORM WATER INLET,
-71.10734878600,42.42264864910,,IN-1085,STORM WATER INLET,
-71.10713830320,42.42278003280,,IN-2964,STORM WATER INLET,
-71.10690700970,42.42347378080,,IN-2963,STORM WATER INLET,
-71.10676913180,42.42348081550,,IN-1129,STORM WATER INLET,
-71.10621685320,42.42452352340,,IN-2962,STORM WATER INLET,
-71.10589853470,42.42512813870,,IN-2959,STORM WATER INLET,
-71.10599796470,42.42519192310,,IN-2960,STORM WATER INLET,
-71.10564774190,42.42564455580,,IN-2958,STORM WATER INLET,
-71.10558290490,42.42599566380,,IN-1054,STORM WATER INLET,
-71.10532014620,42.42624319940,,IN-1118,STORM WATER INLET,
-71.10544753330,42.42625741920,,IN-1053,STORM WATER INLET,
-71.10512251820,42.42662585840,,IN-1116,STORM WATER INLET,
-71.10523864400,42.42666241070,,IN-1117,STORM WATER INLET,
-71.10499176070,42.42687465870,,IN-1115,STORM WATER INLET,
-71.10507707120,42.42697803550,,IN-1062,STORM WATER INLET,
-71.10496938880,42.42719038180,,IN-1063,STORM WATER INLET,
-71.10440421530,42.42807238130,,IN-2957,STORM WATER INLET,
-71.10440339010,42.42807239380,,IN-1069,STORM WATER INLET,
-71.10454042060,42.42812998690,,IN-3553,STORM WATER INLET,
-71.10403911210,42.42870856040,,IN-3558,STORM WATER INLET,
-71.10407877620,42.42882410290,,IN-3559,STORM WATER INLET,
-71.10431957880,42.42883668470,,IN-3557,STORM WATER INLET,
-71.09923577810,42.43269077860,,IN-1292,STORM WATER INLET,
-71.09911527610,42.43271046490,,IN-1291,STORM WATER INLET,
-71.10110188220,42.43305970390,,IN-1288,STORM WATER INLET,
-71.10109417210,42.43305992480,,IN-1287,STORM WATER INLET,
-71.10057744600,42.43310727390,,IN-1286,STORM WATER INLET,
-71.10107453770,42.43313054080,,IN-1289,STORM WATER INLET,
-71.10108184760,42.43313230360,,IN-1290,STORM WATER INLET,
-71.09700086900,42.41145698710,,IN-2124,STORM WATER INLET,
-71.09694748920,42.41179188710,,IN-2122,STORM WATER INLET,
-71.09705447920,42.41184852990,,IN-2123,STORM WATER INLET,
-71.10260463410,42.42009701560,,IN-1664,STORM WATER INLET,
-71.10267445490,42.42010478110,,IN-1663,STORM WATER INLET,
-71.10247899540,42.42099836430,,IN-1662,STORM WATER INLET,
-71.10248675170,42.42114858040,,IN-1661,STORM WATER INLET,
-71.10286779000,42.42257872650,,IN-2921,STORM WATER INLET,
-71.10275619220,42.42258912670,,IN-1667,STORM WATER INLET,
-71.10285217910,42.42322457390,,IN-1668,STORM WATER INLET,
-71.10294285120,42.42323176920,,IN-1669,STORM WATER INLET,
-71.10297570140,42.42340844890,,IN-1670,STORM WATER INLET,
-71.10289494510,42.42345530880,,IN-1671,STORM WATER INLET,
-71.07795353200,42.40913476660,,IN-2295,STORM WATER INLET,
-71.07790412510,42.40919463220,,IN-2296,STORM WATER INLET,
-71.07975632240,42.40949569930,,IN-2298,STORM WATER INLET,
-71.07965231170,42.40954035680,,IN-2297,STORM WATER INLET,
-71.08182166290,42.40990405720,,IN-2242,STORM WATER INLET,
-71.08179564900,42.40996539140,,IN-2243,STORM WATER INLET,
-71.08461927090,42.41088442190,,IN-2246,STORM WATER INLET,
-71.08459956010,42.41098821050,,IN-2247,STORM WATER INLET,
-71.08516647740,42.41102599160,,IN-2173,STORM WATER INLET,
-71.08685878730,42.41104084790,,IN-2151,STORM WATER INLET,
-71.08641882980,42.41104590930,,IN-2150,STORM WATER INLET,
-71.08520975310,42.41109150060,,IN-2172,STORM WATER INLET,
-71.08685814870,42.41110657400,,IN-2152,STORM WATER INLET,
-71.08617908380,42.41111510990,,IN-2149,STORM WATER INLET,
-71.13011675470,42.43046089550,,IN-219,STORM WATER INLET,
-71.09902465630,42.41820857820,,IN-1890,STORM WATER INLET,
-71.09899341960,42.41825714910,,IN-1889,STORM WATER INLET,
-71.09983374820,42.41828465540,,IN-1901,STORM WATER INLET,
-71.10039641980,42.41832787770,,IN-1900,STORM WATER INLET,
-71.10039039370,42.41838046980,,IN-1899,STORM WATER INLET,
-71.10165738430,42.41838849720,,IN-2098,STORM WATER INLET,
-71.11279953900,42.40933660870,,IN-3841,STORM WATER INLET,
-71.11292511020,42.40934530640,,IN-4006,STORM WATER INLET,
-71.11278170720,42.40940505620,,IN-3732,STORM WATER INLET,
-71.11291274950,42.40941088330,,IN-3733,STORM WATER INLET,
-71.11400928050,42.40948284910,,IN-3842,STORM WATER INLET,
-71.09027692210,42.42892444990,,IN-1488,STORM WATER INLET,
-71.09026650630,42.42901666840,,IN-1489,STORM WATER INLET,
-71.09646362180,42.42838315230,,IN-1545,STORM WATER INLET,
-71.09883138720,42.42906729290,,IN-1523,STORM WATER INLET,
-71.09982124390,42.42944951240,,IN-1521,STORM WATER INLET,
-71.09972674540,42.42950152850,,IN-1522,STORM WATER INLET,
-71.10208348420,42.43054318700,,IN-1516,STORM WATER INLET,
-71.10203612760,42.43062059810,,IN-1517,STORM WATER INLET,
-71.10156985590,42.42152847600,,IN-1709,STORM WATER INLET,
-71.10150760460,42.42153404930,,IN-1708,STORM WATER INLET,
-71.10169436770,42.42238768640,,IN-1710,STORM WATER INLET,
-71.10184354890,42.42273825730,,IN-1713,STORM WATER INLET,
-71.10202197740,42.42339926900,,IN-1673,STORM WATER INLET,
-71.10191790250,42.42345106930,,IN-1674,STORM WATER INLET,
-71.10206361670,42.42358325090,,IN-1672,STORM WATER INLET,
-71.10211849770,42.42391100280,,IN-1697,STORM WATER INLET,
-71.10200860320,42.42402736690,,IN-1696,STORM WATER INLET,
-71.10117391100,42.42601900940,,IN-3566,STORM WATER INLET,
-71.10061447500,42.42671978180,,IN-2919,STORM WATER INLET,
-71.10036212210,42.42704732160,,IN-1536,STORM WATER INLET,
-71.09982403190,42.42722779130,,IN-1558,STORM WATER INLET,
-71.09917678860,42.42780587990,,IN-1527,STORM WATER INLET,
-71.09926443090,42.42781811270,,IN-1526,STORM WATER INLET,
-71.09872832330,42.42889159280,,IN-1525,STORM WATER INLET,
-71.09881722020,42.42889977370,,IN-1524,STORM WATER INLET,
-71.09814412180,42.43095285970,,IN-2979,STORM WATER INLET,
-71.09815248550,42.43103460940,,IN-2980,STORM WATER INLET,
-71.09688473570,42.43447961680,,IN-1503,STORM WATER INLET,
-71.09696407760,42.43450823340,,IN-1504,STORM WATER INLET,
-71.09689410040,42.43459477650,,IN-1505,STORM WATER INLET,
-71.09569459740,42.43556241060,,IN-1319,STORM WATER INLET,
-71.09581177000,42.43556358360,,IN-1320,STORM WATER INLET,
-71.09648310550,42.43582196120,,IN-1303,STORM WATER INLET,
-71.09631310080,42.43582569290,,IN-1304,STORM WATER INLET,
-71.09619931800,42.43587082880,,IN-1306,STORM WATER INLET,
-71.09625636820,42.43592297820,,IN-1305,STORM WATER INLET,
-71.09540707000,42.43661939800,,IN-1307,STORM WATER INLET,
-71.09517017690,42.43695909600,,IN-1308,STORM WATER INLET,
-71.09518148230,42.43715259340,,IN-1310,STORM WATER INLET,
-71.09509151930,42.43715408760,,IN-1309,STORM WATER INLET,
-71.09356714640,42.43805275700,,IN-1331,STORM WATER INLET,
-71.09365281320,42.43806919670,,IN-1332,STORM WATER INLET,
-71.09363275220,42.43860294390,,IN-183,STORM WATER INLET,
-71.09356151710,42.43866672070,,IN-184,STORM WATER INLET,
-71.09373606180,42.43883386530,,IN-1266,STORM WATER INLET,
-71.09366473740,42.43887484610,,IN-1267,STORM WATER INLET,
-71.09405290090,42.43930404670,,IN-2981,STORM WATER INLET,
-71.09435052390,42.44030406200,,IN-2982,STORM WATER INLET,
-71.09419679190,42.44125861820,,IN-2983,STORM WATER INLET,
-71.09554799800,42.41927533990,,IN-1849,STORM WATER INLET,
-71.09563521330,42.41927962460,,IN-1850,STORM WATER INLET,
-71.09545160920,42.41987768910,,IN-1852,STORM WATER INLET,
-71.09553641510,42.41989765810,,IN-1853,STORM WATER INLET,
-71.09538344550,42.42084655580,,IN-1855,STORM WATER INLET,
-71.09529052200,42.42087718970,,IN-1854,STORM WATER INLET,
-71.10100109900,42.43590820990,,IN-125,STORM WATER INLET,
-71.10108238510,42.43595535610,,IN-126,STORM WATER INLET,
-71.10022457310,42.43678943870,,IN-124,STORM WATER INLET,
-71.10028611050,42.43683282930,,IN-123,STORM WATER INLET,
-71.09812000760,42.43768282320,,IN-1263,STORM WATER INLET,
-71.09821927000,42.43771960090,,IN-1264,STORM WATER INLET,
-71.09773867690,42.43780141150,,IN-120,STORM WATER INLET,
-71.09796917250,42.43781123000,,IN-119,STORM WATER INLET,
-71.09666163050,42.43817583830,,IN-174,STORM WATER INLET,
-71.09553485200,42.43840809670,,IN-176,STORM WATER INLET,
-71.09453594540,42.43844965320,,IN-182,STORM WATER INLET,
-71.09319830690,42.43897296380,,IN-1356,STORM WATER INLET,
-71.09323911010,42.43903409690,,IN-1355,STORM WATER INLET,
-71.11353471890,42.41169709220,,IN-2788,STORM WATER INLET,
-71.11364850990,42.41181358190,,IN-2787,STORM WATER INLET,
-71.11420870880,42.41194285640,,IN-2786,STORM WATER INLET,
-71.11443121800,42.41203253300,,IN-2785,STORM WATER INLET,
-71.11439092510,42.41210930150,,IN-2784,STORM WATER INLET,
-71.11513713870,42.41231587180,,IN-2439,STORM WATER INLET,
-71.11514061690,42.41240886580,,IN-2781,STORM WATER INLET,
-71.11553491830,42.41247532390,,IN-2783,STORM WATER INLET,
-71.11548246440,42.41254722840,,IN-2782,STORM WATER INLET,
-71.11627877160,42.41277342530,,IN-2761,STORM WATER INLET,
-71.11626840960,42.41286287460,,IN-2760,STORM WATER INLET,
-71.11703095380,42.41307499590,,IN-2765,STORM WATER INLET,
-71.11700076200,42.41315694480,,IN-2764,STORM WATER INLET,
-71.11751409710,42.41326747170,,IN-2438,STORM WATER INLET,
-71.11746131180,42.41334219830,,IN-2434,STORM WATER INLET,
-71.11776258960,42.41346303310,,IN-2433,STORM WATER INLET,
-71.11889680140,42.41382464200,,IN-2435,STORM WATER INLET,
-71.11911384190,42.41391031580,,IN-2436,STORM WATER INLET,
-71.11907428590,42.41398812270,,IN-2437,STORM WATER INLET,
-71.09032289680,42.41408155490,,IN-1214,STORM WATER INLET,
-71.09024662280,42.41408355840,,IN-1213,STORM WATER INLET,
-71.09124641680,42.41483012440,,IN-1210,STORM WATER INLET,
-71.09132949260,42.41483344430,,IN-1211,STORM WATER INLET,
-71.08880500340,42.41453835130,,IN-1222,STORM WATER INLET,
-71.08877854990,42.41460225300,,IN-1223,STORM WATER INLET,
-71.08915840620,42.41466839430,,IN-1219,STORM WATER INLET,
-71.09065769020,42.41486131740,,IN-1217,STORM WATER INLET,
-71.09061202810,42.41492324620,,IN-1218,STORM WATER INLET,
-71.09173261110,42.41504776150,,IN-1205,STORM WATER INLET,
-71.09154771420,42.41508892440,,IN-1206,STORM WATER INLET,
-71.10087740450,42.43164927160,,IN-1510,STORM WATER INLET,
-71.13172926990,42.42407071420,,IN-306,STORM WATER INLET,
-71.09172749030,42.41452390990,,IN-1227,STORM WATER INLET,
-71.09172134390,42.41458747560,,IN-1226,STORM WATER INLET,
-71.10477886880,42.40709234990,,IN-3796,STORM WATER INLET,
-71.10472897570,42.40717466750,,IN-3942,STORM WATER INLET,
-71.10412214300,42.40730516400,,IN-3797,STORM WATER INLET,
-71.10337905470,42.40741170950,,IN-3945,STORM WATER INLET,
-71.10346853750,42.40746391250,,IN-3944,STORM WATER INLET,
-71.10577194600,42.40878004690,,IN-3911,STORM WATER INLET,
-71.10580494370,42.40884040560,,IN-3771,STORM WATER INLET,
-71.10503083540,42.40894727240,,IN-3910,STORM WATER INLET,
-71.10506256950,42.40900796460,,IN-3770,STORM WATER INLET,
-71.13453778760,42.42393873150,,IN-337,STORM WATER INLET,
-71.13382106160,42.42404386480,,IN-644,STORM WATER INLET,
-71.13383253140,42.42408934430,,IN-338,STORM WATER INLET,
-71.13317217440,42.42416174150,,IN-339,STORM WATER INLET,
-71.13320090100,42.42422316150,,IN-340,STORM WATER INLET,
-71.11495615040,42.41288674760,,IN-2779,STORM WATER INLET,
-71.11498961120,42.41298855660,,IN-2780,STORM WATER INLET,
-71.11485520090,42.41304951030,,IN-2778,STORM WATER INLET,
-71.11459248160,42.41347294290,,IN-2775,STORM WATER INLET,
-71.11467431680,42.41350687010,,IN-2774,STORM WATER INLET,
-71.11435320570,42.41386117240,,IN-2773,STORM WATER INLET,
-71.11443062120,42.41389491480,,IN-2772,STORM WATER INLET,
-71.11383635540,42.41470132300,,IN-2646,STORM WATER INLET,
-71.11391433730,42.41473237490,,IN-2645,STORM WATER INLET,
-71.11166114780,42.41885994100,,IN-2951,STORM WATER INLET,
-71.11157567840,42.41885975980,,IN-2949,STORM WATER INLET,
-71.11150659750,42.41886469790,,IN-2950,STORM WATER INLET,
-71.11173293420,42.41888196620,,IN-2952,STORM WATER INLET,
-71.11138604550,42.41935212670,,IN-2947,STORM WATER INLET,
-71.11145028040,42.41937618100,,IN-2948,STORM WATER INLET,
-71.11146378570,42.41962165060,,IN-2945,STORM WATER INLET,
-71.11152678980,42.41963804750,,IN-2946,STORM WATER INLET,
-71.11129392580,42.41969463690,,IN-2944,STORM WATER INLET,
-71.11121752590,42.41996656800,,IN-1100,STORM WATER INLET,
-71.11131213280,42.42048338970,,IN-972,STORM WATER INLET,
-71.11095434430,42.42093313870,,IN-1097,STORM WATER INLET,
-71.11100400620,42.42104182740,,IN-1096,STORM WATER INLET,
-71.11074537800,42.42166419910,,IN-1091,STORM WATER INLET,
-71.11081850620,42.42167084900,,IN-2943,STORM WATER INLET,
-71.11088498930,42.42169107070,,IN-2941,STORM WATER INLET,
-71.11095347190,42.42171750820,,IN-2942,STORM WATER INLET,
-71.11057434750,42.42219370860,,IN-2938,STORM WATER INLET,
-71.11049363490,42.42220092950,,IN-2937,STORM WATER INLET,
-71.11063435630,42.42225033900,,IN-2940,STORM WATER INLET,
-71.11069968950,42.42226263990,,IN-2939,STORM WATER INLET,
-71.11044011550,42.42381379440,,IN-2935,STORM WATER INLET,
-71.11037260950,42.42382688460,,IN-2936,STORM WATER INLET,
-71.11048595670,42.42393675500,,IN-975,STORM WATER INLET,
-71.11027130580,42.42411267230,,IN-1078,STORM WATER INLET,
-71.11019713230,42.42412315330,,IN-1077,STORM WATER INLET,
-71.11015555770,42.42473415100,,IN-2934,STORM WATER INLET,
-71.11037691590,42.42474453060,,IN-2932,STORM WATER INLET,
-71.11022917360,42.42474720580,,IN-2933,STORM WATER INLET,
-71.11030434170,42.42476117320,,IN-2929,STORM WATER INLET,
-71.11034461500,42.42507930610,,IN-503,STORM WATER INLET,
-71.11012319080,42.42673409160,,IN-300,STORM WATER INLET,
-71.11025078090,42.42676143450,,IN-299,STORM WATER INLET,
-71.11019918550,42.42676553080,,IN-298,STORM WATER INLET,
-71.11042732070,42.42729015860,,IN-568,STORM WATER INLET,
-71.11034840110,42.42729780490,,IN-569,STORM WATER INLET,
-71.11030077410,42.42730150140,,IN-570,STORM WATER INLET,
-71.11023060700,42.42730606960,,IN-571,STORM WATER INLET,
-71.11017255020,42.42860192000,,IN-567,STORM WATER INLET,
-71.11026869190,42.42860500660,,IN-523,STORM WATER INLET,
-71.11018565870,42.42932273750,,IN-521,STORM WATER INLET,
-71.11027764500,42.42937100100,,IN-522,STORM WATER INLET,
-71.11003681660,42.42979154580,,IN-297,STORM WATER INLET,
-71.11001282120,42.43000543410,,IN-458,STORM WATER INLET,
-71.11010550140,42.43002094820,,IN-74,STORM WATER INLET,
-71.11019986750,42.43005827710,,IN-73,STORM WATER INLET,
-71.11005612350,42.43076370780,,IN-520,STORM WATER INLET,
-71.11015153800,42.43078631260,,IN-519,STORM WATER INLET,
-71.14170251030,42.42780445840,,IN-698,STORM WATER INLET,
-71.14160487570,42.42783830910,,IN-697,STORM WATER INLET,
-71.14235485250,42.42833612830,,IN-717,STORM WATER INLET,
-71.14381123300,42.42843380950,,IN-379,STORM WATER INLET,
-71.14378005240,42.42852227910,,IN-380,STORM WATER INLET,
-71.09367027730,42.41623492110,,IN-1953,STORM WATER INLET,
-71.09372535800,42.41636507140,,IN-1952,STORM WATER INLET,
-71.09330405410,42.41805193170,,IN-1947,STORM WATER INLET,
-71.09311213240,42.41848059160,,IN-1948,STORM WATER INLET,
-71.09318541600,42.41873405690,,IN-1946,STORM WATER INLET,
-71.09307239310,42.41873579560,,IN-1944,STORM WATER INLET,
-71.09318199170,42.41875316040,,IN-1945,STORM WATER INLET,
-71.09306852800,42.41875807010,,IN-1943,STORM WATER INLET,
-71.09314228990,42.41898104650,,IN-1836,STORM WATER INLET,
-71.09310486010,42.41919079650,,IN-1832,STORM WATER INLET,
-71.09298845250,42.41919875390,,IN-1833,STORM WATER INLET,
-71.09298503480,42.41987546320,,IN-1822,STORM WATER INLET,
-71.09286744640,42.41989130720,,IN-1821,STORM WATER INLET,
-71.09291227160,42.42029433110,,IN-1820,STORM WATER INLET,
-71.09278748160,42.42035340070,,IN-1819,STORM WATER INLET,
-71.09270661080,42.42079508970,,IN-1806,STORM WATER INLET,
-71.09282390380,42.42080216850,,IN-1805,STORM WATER INLET,
-71.09270319770,42.42149152280,,IN-1815,STORM WATER INLET,
-71.09258608230,42.42150438030,,IN-1816,STORM WATER INLET,
-71.09272559200,42.42335242090,,IN-1178,STORM WATER INLET,
-71.09281224900,42.42336065530,,IN-1177,STORM WATER INLET,
-71.09270220130,42.42355144310,,IN-1180,STORM WATER INLET,
-71.09278948280,42.42356104720,,IN-1179,STORM WATER INLET,
-71.10946265270,42.40137897100,,IN-4108,STORM WATER INLET,
-71.09822987640,42.43557006560,,IN-163,STORM WATER INLET,
-71.09823719260,42.43557200330,,IN-162,STORM WATER INLET,
-71.09824580820,42.43564064130,,IN-142,STORM WATER INLET,
-71.09825334120,42.43564232320,,IN-141,STORM WATER INLET,
-71.11805984400,42.41156504360,,IN-2828,STORM WATER INLET,
-71.11803088250,42.41162146950,,IN-2829,STORM WATER INLET,
-71.11881280820,42.41182942910,,IN-2414,STORM WATER INLET,
-71.11877678740,42.41188686630,,IN-2413,STORM WATER INLET,
-71.11901724320,42.41190501350,,IN-2411,STORM WATER INLET,
-71.11898416340,42.41195789700,,IN-2412,STORM WATER INLET,
-71.11972035180,42.41212721750,,IN-2410,STORM WATER INLET,
-71.11967918470,42.41217870250,,IN-2843,STORM WATER INLET,
-71.13675281380,42.42195553830,,IN-879,STORM WATER INLET,
-71.13690600000,42.42200727860,,IN-878,STORM WATER INLET,
-71.13711427730,42.42229461930,,IN-877,STORM WATER INLET,
-71.13704488010,42.42231605390,,IN-850,STORM WATER INLET,
-71.13787455270,42.42396984850,,IN-768,STORM WATER INLET,
-71.13797719680,42.42420031530,,IN-769,STORM WATER INLET,
-71.13790690560,42.42422496790,,IN-770,STORM WATER INLET,
-71.13820358980,42.42460516130,,IN-771,STORM WATER INLET,
-71.13813386010,42.42462781540,,IN-772,STORM WATER INLET,
-71.13833699890,42.42480185070,,IN-360,STORM WATER INLET,
-71.13876599350,42.42542287770,,IN-335,STORM WATER INLET,
-71.13956119240,42.42592229700,,IN-361,STORM WATER INLET,
-71.13958896120,42.42603653850,,IN-362,STORM WATER INLET,
-71.14027414760,42.42649995750,,IN-365,STORM WATER INLET,
-71.14028349750,42.42661539710,,IN-2926,STORM WATER INLET,
-71.14076855750,42.42708484160,,IN-366,STORM WATER INLET,
-71.14117165410,42.42835534800,,IN-696,STORM WATER INLET,
-71.14130488660,42.42850568990,,IN-695,STORM WATER INLET,
-71.14131506920,42.42879037670,,IN-2925,STORM WATER INLET,
-71.14197336360,42.43025819370,,IN-595,STORM WATER INLET,
-71.14213255310,42.43028721190,,IN-596,STORM WATER INLET,
-71.14211549560,42.43058355160,,IN-2899,STORM WATER INLET,
-71.14230986530,42.43360308730,,IN-621,STORM WATER INLET,
-71.14220946970,42.43362185750,,IN-622,STORM WATER INLET,
-71.14243958750,42.43439612440,,IN-620,STORM WATER INLET,
-71.14265378090,42.43486769920,,IN-619,STORM WATER INLET,
-71.08984978830,42.42826082690,,IN-1490,STORM WATER INLET,
-71.09051574050,42.43014509240,,IN-1486,STORM WATER INLET,
-71.09052628240,42.43027755120,,IN-1485,STORM WATER INLET,
-71.09099267810,42.43046204910,,IN-1484,STORM WATER INLET,
-71.09092352710,42.43052026090,,IN-1483,STORM WATER INLET,
-71.09135465370,42.43130534320,,IN-1481,STORM WATER INLET,
-71.09144797650,42.43133554640,,IN-1482,STORM WATER INLET,
-71.10036054240,42.43432926340,,IN-1285,STORM WATER INLET,
-71.10140375550,42.41938047940,,IN-3092,STORM WATER INLET,
-71.10126280980,42.41939879630,,IN-2924,STORM WATER INLET,
-71.09608017960,42.42336574290,,IN-1644,STORM WATER INLET,
-71.09575565430,42.43848057780,,IN-175,STORM WATER INLET,
-71.09591365650,42.43861121530,,IN-177,STORM WATER INLET,
-71.09632858840,42.43861534260,,IN-178,STORM WATER INLET,
-71.09744884600,42.43865218710,,IN-180,STORM WATER INLET,
-71.09740194860,42.43873522630,,IN-179,STORM WATER INLET,
-71.10380974770,42.39893553720,,IN-4197,STORM WATER INLET,
-71.10384130510,42.39899590520,,IN-4196,STORM WATER INLET,
-71.10821093970,42.42111726610,,IN-1113,STORM WATER INLET,
-71.10818736820,42.42115962390,,IN-1112,STORM WATER INLET,
-71.10913014300,42.42132435340,,IN-1093,STORM WATER INLET,
-71.08997706950,42.40913173000,,IN-1248,STORM WATER INLET,
-71.09004884470,42.40914213180,,IN-1247,STORM WATER INLET,
-71.08987516280,42.40975187120,,IN-1257,STORM WATER INLET,
-71.08995349050,42.40976375120,,IN-1258,STORM WATER INLET,
-71.12889481680,42.41334318920,,IN-2401,STORM WATER INLET,
-71.09206834850,42.41263243460,,IN-2014,STORM WATER INLET,
-71.09202913000,42.41270090670,,IN-2013,STORM WATER INLET,
-71.10846923020,42.40964394400,,IN-3895,STORM WATER INLET,
-71.10836982440,42.40965392570,,IN-3892,STORM WATER INLET,
-71.10885288850,42.41086865330,,IN-3856,STORM WATER INLET,
-71.10876627140,42.41090117220,,IN-3855,STORM WATER INLET,
-71.10892033930,42.41090687050,,IN-3857,STORM WATER INLET,
-71.10894368310,42.41100037700,,IN-3858,STORM WATER INLET,
-71.10841654640,42.41103687010,,IN-3859,STORM WATER INLET,
-71.10843562560,42.41110383460,,IN-3745,STORM WATER INLET,
-71.10780951300,42.41063265400,,IN-3876,STORM WATER INLET,
-71.10680038680,42.41102935650,,IN-3880,STORM WATER INLET,
-71.10684144380,42.41107038100,,IN-3879,STORM WATER INLET,
-71.10956983150,42.40932999550,,IN-3729,STORM WATER INLET,
-71.10959148540,42.40940350270,,IN-3730,STORM WATER INLET,
-71.10856596130,42.40948283170,,IN-3894,STORM WATER INLET,
-71.10852089970,42.40956758270,,IN-3893,STORM WATER INLET,
-71.10793891620,42.40957866570,,IN-3890,STORM WATER INLET,
-71.10796293260,42.40965371540,,IN-3891,STORM WATER INLET,
-71.10717711590,42.40969596730,,IN-3889,STORM WATER INLET,
-71.10684629020,42.40974805850,,IN-3887,STORM WATER INLET,
